Rank,grid_id,Predicted_Crime_Count,Actual_Crime_Count,Target_Period,Is_Highlighted
80,2662,0.60936767,1,202302,False
81,1768,0.5933491,2,202302,False
82,2639,0.5900105,3,202302,False
83,2477,0.5774577,0,202302,False
84,1156,0.56777054,0,202302,False
85,1135,0.5649118,0,202302,False
86,1744,0.56309426,0,202302,False
87,617,0.56255984,0,202302,False
88,593,0.5607246,0,202302,False
89,1297,0.5599855,0,202302,False
90,1393,0.5581203,0,202302,False
91,1891,0.5497956,0,202302,False
92,983,0.54045826,1,202302,False
93,1798,0.53813404,1,202302,False
94,113,0.537451,0,202302,False
95,1909,0.5358962,0,202302,False
96,2622,0.5334224,1,202302,False
97,877,0.5327125,0,202302,False
98,1163,0.5077438,0,202302,False
99,2307,0.5026376,0,202302,False
100,524,0.5013218,4,202302,False
101,375,0.5010308,2,202302,False
102,1262,0.48812705,0,202302,False
103,1193,0.48785186,0,202302,False
104,2137,0.47444004,0,202302,False
105,582,0.4727531,0,202302,False
106,146,0.46770585,1,202302,False
107,2071,0.46583587,1,202302,False
108,1573,0.46529758,2,202302,False
109,1258,0.46355158,0,202302,False
110,1411,0.45977843,0,202302,False
111,71,0.45891714,0,202302,False
112,459,0.45844018,0,202302,False
113,2743,0.45815355,2,202302,False
114,1619,0.4574201,1,202302,False
115,41,0.4545558,3,202302,False
116,2301,0.4528988,0,202302,False
117,1702,0.4487911,1,202302,False
118,133,0.4480459,1,202302,False
119,2736,0.44659775,2,202302,False
120,2717,0.44459325,0,202302,False
121,720,0.4436795,1,202302,False
122,1931,0.43949306,0,202302,False
123,216,0.43883026,1,202302,False
124,1167,0.43732488,0,202302,False
125,1350,0.43100786,3,202302,False
126,2384,0.42761296,0,202302,False
127,1994,0.425937,0,202302,False
128,699,0.42424226,1,202302,False
129,1530,0.4233182,0,202302,False
130,1334,0.41769165,0,202302,False
131,1463,0.41748828,1,202302,False
132,2721,0.41642433,0,202302,False
133,419,0.4158246,3,202302,False
134,523,0.4136448,0,202302,False
135,1897,0.41076422,0,202302,False
136,2379,0.40951455,0,202302,False
137,1158,0.40817493,4,202302,False
138,935,0.40507793,0,202302,False
139,891,0.4034353,0,202302,False
140,1913,0.3937583,0,202302,False
141,2015,0.38864577,0,202302,False
142,512,0.38831323,2,202302,False
143,893,0.38761756,0,202302,False
144,799,0.38538355,2,202302,False
145,2206,0.38478976,0,202302,False
146,660,0.38343662,0,202302,False
147,2675,0.38318175,0,202302,False
148,88,0.38205555,0,202302,False
149,1606,0.3814429,1,202302,False
150,65,0.38138697,0,202302,False
151,736,0.37778884,0,202302,False
152,1578,0.3774194,0,202302,False
153,792,0.3748839,0,202302,False
154,2023,0.37419778,0,202302,False
155,1511,0.37389863,0,202302,False
156,1679,0.37213898,3,202302,False
157,2221,0.37176323,0,202302,False
158,62,0.37143147,0,202302,False
159,456,0.37056196,1,202302,False
160,1770,0.3641819,0,202302,False
161,1385,0.36021632,0,202302,False
162,1376,0.36000884,0,202302,False
163,1289,0.3597232,0,202302,False
164,2768,0.35661674,1,202302,False
165,1541,0.35596102,0,202302,False
166,2107,0.35440356,0,202302,False
167,1756,0.35163695,0,202302,False
168,2216,0.35139307,1,202302,False
169,1458,0.34996134,0,202302,False
170,849,0.34901875,0,202302,False
171,14,0.34740132,1,202302,False
172,246,0.34615016,0,202302,False
173,653,0.3447764,1,202302,False
174,315,0.3428766,0,202302,False
175,27,0.3400209,0,202302,False
176,53,0.33791053,0,202302,False
177,369,0.33703417,0,202302,False
178,2542,0.3368916,1,202302,False
179,192,0.33472052,1,202302,False
180,945,0.33417332,1,202302,False
181,259,0.33088297,1,202302,False
182,127,0.3292262,0,202302,False
183,2429,0.3291536,2,202302,False
184,689,0.3287087,0,202302,False
185,2083,0.32853764,0,202302,False
186,2009,0.32693845,0,202302,False
187,1147,0.32638973,0,202302,False
188,108,0.325791,1,202302,False
189,28,0.32480288,0,202302,False
190,898,0.3242334,0,202302,False
191,1877,0.322509,0,202302,False
192,1104,0.32216716,1,202302,False
193,1861,0.3216614,0,202302,False
194,45,0.31876194,0,202302,False
195,955,0.3177618,0,202302,False
196,2305,0.3158068,0,202302,False
197,290,0.3155257,0,202302,False
198,293,0.31431127,1,202302,False
199,52,0.3125799,0,202302,False
200,612,0.31129938,0,202302,False
201,87,0.31118184,0,202302,False
202,2205,0.30968875,0,202302,False
203,2818,0.3088196,0,202302,False
204,1750,0.3084349,0,202302,False
205,1886,0.30494243,1,202302,False
206,1033,0.30364248,0,202302,False
207,901,0.30316305,0,202302,False
208,597,0.3004804,0,202302,False
209,444,0.29959914,0,202302,False
210,1353,0.29885495,0,202302,False
211,2048,0.2978806,0,202302,False
212,710,0.29739243,0,202302,False
213,2732,0.29670095,0,202302,False
214,1185,0.29603863,1,202302,False
215,691,0.29595423,0,202302,False
216,943,0.29577744,0,202302,False
217,2798,0.29531312,0,202302,False
218,2779,0.29451448,1,202302,False
219,2276,0.29287672,0,202302,False
220,1081,0.29042906,0,202302,False
221,97,0.2877946,0,202302,False
222,1777,0.27772552,0,202302,False
223,876,0.27757728,0,202302,False
224,2269,0.2771414,0,202302,False
225,2728,0.2768688,0,202302,False
226,480,0.2756418,1,202302,False
227,982,0.2748123,0,202302,False
228,2403,0.27109003,0,202302,False
229,590,0.2699955,0,202302,False
230,1867,0.26738346,0,202302,False
231,1796,0.26656556,0,202302,False
232,2647,0.2648847,0,202302,False
233,1729,0.26450008,0,202302,False
234,1471,0.26436335,0,202302,False
235,61,0.2620012,0,202302,False
236,732,0.2608577,3,202302,False
237,2084,0.26081693,0,202302,False
238,2415,0.26074135,0,202302,False
239,2441,0.2602025,0,202302,False
240,1637,0.25992277,0,202302,False
241,2033,0.2597015,1,202302,False
242,2401,0.25835496,0,202302,False
243,327,0.25707328,2,202302,False
244,1763,0.25694412,0,202302,False
245,2193,0.2543431,0,202302,False
246,2476,0.25395498,1,202302,False
247,2337,0.25323433,0,202302,False
248,1554,0.2530398,0,202302,False
249,2037,0.25215504,0,202302,False
250,388,0.25064462,0,202302,False
251,99,0.25063288,0,202302,False
252,2738,0.24994276,0,202302,False
253,900,0.24942675,0,202302,False
254,2014,0.24901372,0,202302,False
255,118,0.24899903,0,202302,False
256,1036,0.24816078,0,202302,False
257,2475,0.24803692,0,202302,False
258,993,0.24651946,1,202302,False
259,1098,0.24620734,0,202302,False
260,1032,0.2455198,0,202302,False
261,879,0.24539365,0,202302,False
262,654,0.2451443,1,202302,False
263,2278,0.24408081,0,202302,False
264,2661,0.24398068,0,202302,False
265,920,0.24315488,0,202302,False
266,1907,0.24268363,0,202302,False
267,2787,0.24264823,0,202302,False
268,992,0.24209195,0,202302,False
269,325,0.24109456,0,202302,False
270,274,0.24085972,0,202302,False
271,1587,0.23919609,0,202302,False
272,2785,0.2385936,0,202302,False
273,1171,0.23844066,0,202302,False
274,2340,0.23794913,0,202302,False
275,233,0.23712988,0,202302,False
276,257,0.23649612,0,202302,False
277,925,0.23646715,1,202302,False
278,1278,0.23441198,0,202302,False
279,2534,0.23402339,1,202302,False
280,714,0.23367265,0,202302,False
281,428,0.23355517,0,202302,False
282,2085,0.23269856,0,202302,False
283,1103,0.23213992,0,202302,False
284,1685,0.23063317,0,202302,False
285,1035,0.22991341,1,202302,False
286,721,0.22990476,0,202302,False
287,1283,0.22922674,0,202302,False
288,207,0.22902009,0,202302,False
289,363,0.22831783,1,202302,False
290,2432,0.22824918,0,202302,False
291,1549,0.22741194,1,202302,False
292,2786,0.2261712,0,202302,False
293,1064,0.22542778,1,202302,False
294,2691,0.22526732,0,202302,False
295,2363,0.22512847,4,202302,False
296,1466,0.22437863,0,202302,False
297,1201,0.22327237,0,202302,False
298,1226,0.22319028,0,202302,False
299,1129,0.22309937,0,202302,False
300,1341,0.2229476,1,202302,False
301,1093,0.22224677,0,202302,False
302,529,0.2220245,0,202302,False
303,264,0.22159526,0,202302,False
304,958,0.22154361,0,202302,False
305,2038,0.22042769,0,202302,False
306,2020,0.2192315,0,202302,False
307,2196,0.21913104,2,202302,False
308,2645,0.21502197,0,202302,False
309,838,0.21441552,0,202302,False
310,1521,0.21421179,0,202302,False
311,2235,0.2135422,0,202302,False
312,2440,0.21324167,0,202302,False
313,2632,0.21304125,0,202302,False
314,649,0.21217465,0,202302,False
315,2421,0.21141702,0,202302,False
316,1045,0.21113794,0,202302,False
317,107,0.2099254,0,202302,False
318,505,0.20879425,0,202302,False
319,157,0.20699582,0,202302,False
320,2303,0.20574662,0,202302,False
321,1634,0.20558183,0,202302,False
322,651,0.20430678,0,202302,False
323,956,0.20406449,0,202302,False
324,2358,0.20397782,0,202302,False
325,1939,0.20381935,0,202302,False
326,2438,0.20283833,0,202302,False
327,2334,0.20281748,0,202302,False
328,1984,0.20247038,0,202302,False
329,580,0.20241341,0,202302,False
330,614,0.20222878,1,202302,False
331,2773,0.19996816,0,202302,False
332,1723,0.199188,0,202302,False
333,1686,0.19863862,0,202302,False
334,30,0.19840352,0,202302,False
335,228,0.1972145,1,202302,False
336,2119,0.19684556,0,202302,False
337,2152,0.19640931,1,202302,False
338,1589,0.19621326,0,202302,False
339,1437,0.19556122,0,202302,False
340,187,0.1954039,0,202302,False
341,1839,0.19536977,0,202302,False
342,2692,0.19519086,0,202302,False
343,332,0.19499879,0,202302,False
344,2025,0.194918,0,202302,False
345,231,0.19474956,0,202302,False
346,119,0.194132,1,202302,False
347,258,0.19334394,0,202302,False
348,1255,0.19317563,0,202302,False
349,1766,0.19204739,0,202302,False
350,2771,0.1915812,0,202302,False
351,2561,0.19091736,0,202302,False
352,2605,0.19059426,0,202302,False
353,1194,0.1896618,0,202302,False
354,1225,0.18857038,0,202302,False
355,930,0.18798172,0,202302,False
356,2540,0.1877007,0,202302,False
357,1802,0.18755327,0,202302,False
358,2254,0.1874252,0,202302,False
359,1115,0.18728897,1,202302,False
360,1092,0.18703845,0,202302,False
361,2656,0.18585019,0,202302,False
362,2027,0.18460765,0,202302,False
363,1583,0.18449377,0,202302,False
364,2413,0.18446887,1,202302,False
365,1279,0.18342613,0,202302,False
366,897,0.1815003,0,202302,False
367,850,0.17830303,0,202302,False
368,2159,0.17803045,0,202302,False
369,1908,0.17623822,0,202302,False
370,674,0.17608978,0,202302,False
371,2355,0.17599456,0,202302,False
372,2668,0.17595915,0,202302,False
373,2153,0.17595683,1,202302,False
374,1250,0.17569867,0,202302,False
375,278,0.17527485,0,202302,False
376,2651,0.17501631,0,202302,False
377,453,0.17452869,0,202302,False
378,1002,0.17386182,0,202302,False
379,1455,0.17378202,0,202302,False
380,882,0.17314216,0,202302,False
381,1211,0.17254111,0,202302,False
382,1594,0.17200759,0,202302,False
383,784,0.17024608,0,202302,False
384,2494,0.16993995,0,202302,False
385,1272,0.16976786,0,202302,False
386,1871,0.16956955,0,202302,False
387,2488,0.16914436,0,202302,False
388,1813,0.16852215,0,202302,False
389,436,0.16834761,0,202302,False
390,1847,0.16828899,0,202302,False
391,2347,0.16786402,1,202302,False
392,1776,0.16740231,1,202302,False
393,2136,0.1672841,0,202302,False
394,530,0.16625156,0,202302,False
395,1580,0.16622965,0,202302,False
396,1841,0.16614251,0,202302,False
397,56,0.1656793,0,202302,False
398,457,0.16557798,0,202302,False
399,1855,0.1650136,0,202302,False
400,1317,0.16498634,0,202302,False
401,335,0.1614888,0,202302,False
402,812,0.16147074,0,202302,False
403,1039,0.16081886,1,202302,False
404,2744,0.16046716,0,202302,False
405,1764,0.16036129,0,202302,False
406,2241,0.15932272,1,202302,False
407,1749,0.1586216,0,202302,False
408,2660,0.1586216,0,202302,False
409,915,0.15855546,0,202302,False
410,265,0.15852714,0,202302,False
411,1532,0.15832561,0,202302,False
412,2504,0.15791768,0,202302,False
413,2248,0.15633531,0,202302,False
414,1020,0.15526173,0,202302,False
415,2445,0.15524553,0,202302,False
416,2315,0.15474951,0,202302,False
417,2544,0.15444426,0,202302,False
418,2280,0.15423377,0,202302,False
419,1942,0.15346792,0,202302,False
420,50,0.15339816,0,202302,False
421,2067,0.1532564,0,202302,False
422,1635,0.15230162,0,202302,False
423,2252,0.15201958,0,202302,False
424,356,0.15099025,0,202302,False
425,2597,0.15090011,1,202302,False
426,2775,0.14939575,0,202302,False
427,2623,0.14893539,0,202302,False
428,2723,0.1484259,0,202302,False
429,820,0.14841539,0,202302,False
430,1240,0.14776054,0,202302,False
431,2826,0.14730911,0,202302,False
432,110,0.14658442,0,202302,False
433,2665,0.14632647,0,202302,False
434,2296,0.1457676,0,202302,False
435,2397,0.14553964,0,202302,False
436,782,0.14532748,0,202302,False
437,561,0.1452136,1,202302,False
438,1356,0.14507438,0,202302,False
439,1574,0.14478749,0,202302,False
440,37,0.14467506,2,202302,False
441,2804,0.14425561,0,202302,False
442,1811,0.14359921,0,202302,False
443,349,0.14348996,0,202302,False
444,166,0.14305642,0,202302,False
445,2669,0.14267893,0,202302,False
446,182,0.1420748,0,202302,False
447,1486,0.14173372,0,202302,False
448,887,0.1409433,0,202302,False
449,77,0.14044815,0,202302,False
450,1209,0.14005959,0,202302,False
451,1945,0.13890304,1,202302,False
452,989,0.13858537,0,202302,False
453,1269,0.13722599,0,202302,False
454,1444,0.13708018,1,202302,False
455,2192,0.13705906,0,202302,False
456,417,0.13472149,0,202302,False
457,1523,0.13424817,0,202302,False
458,2073,0.13423413,0,202302,False
459,1087,0.1339591,0,202302,False
460,324,0.13374662,0,202302,False
461,1960,0.13327852,0,202302,False
462,858,0.13317588,0,202302,False
463,1133,0.13294968,0,202302,False
464,365,0.1324129,0,202302,False
465,2518,0.131315,0,202302,False
466,168,0.13113876,1,202302,False
467,728,0.13087231,0,202302,False
468,535,0.13056333,0,202302,False
469,1534,0.13028564,0,202302,False
470,541,0.13004604,0,202302,False
471,13,0.12998046,0,202302,False
472,485,0.12983969,1,202302,False
473,2630,0.1296272,0,202302,False
474,1919,0.12926252,0,202302,False
475,1491,0.12908417,0,202302,False
476,2394,0.12837009,0,202302,False
477,1912,0.1281908,1,202302,False
478,2154,0.1281603,0,202302,False
479,1090,0.12805384,0,202302,False
480,2262,0.12745298,0,202302,False
481,2712,0.12719451,0,202302,False
482,159,0.12706834,0,202302,False
483,761,0.1267084,1,202302,False
484,1881,0.126035,0,202302,False
485,526,0.12586792,0,202302,False
486,1699,0.12573113,0,202302,False
487,2747,0.12573113,0,202302,False
488,697,0.12573113,0,202302,False
489,894,0.12573113,0,202302,False
490,676,0.12565021,0,202302,False
491,1047,0.12536919,0,202302,False
492,1956,0.12492418,0,202302,False
493,914,0.124608986,0,202302,False
494,1136,0.124563195,0,202302,False
495,2674,0.12415499,0,202302,False
496,1140,0.12398481,0,202302,False
497,1558,0.12372956,1,202302,False
498,1342,0.123605765,0,202302,False
499,1662,0.12324454,0,202302,False
500,2709,0.12175846,0,202302,False
501,42,0.12148822,1,202302,False
502,1540,0.121403135,0,202302,False
503,277,0.12049939,0,202302,False
504,2789,0.12049939,0,202302,False
505,313,0.12018888,0,202302,False
506,370,0.1200806,0,202302,False
507,671,0.11979322,0,202302,False
508,715,0.11947869,0,202302,False
509,1893,0.119184494,0,202302,False
510,978,0.119184494,0,202302,False
511,1442,0.119173646,1,202302,False
512,123,0.11911474,0,202302,False
513,2555,0.11911474,0,202302,False
514,175,0.11879869,0,202302,False
515,514,0.118786864,0,202302,False
516,413,0.118332244,0,202302,False
517,1762,0.118026644,0,202302,False
518,2345,0.1174921,0,202302,False
519,1044,0.11705479,0,202302,False
520,1144,0.11688828,0,202302,False
521,229,0.11688828,0,202302,False
522,2003,0.11680359,0,202302,False
523,1239,0.116099596,0,202302,False
524,2599,0.11495641,0,202302,False
525,2026,0.114363395,0,202302,False
526,2763,0.11424509,0,202302,False
527,2604,0.11423788,0,202302,False
528,968,0.11415025,0,202302,False
529,927,0.1141419,0,202302,False
530,1687,0.11390592,2,202302,False
531,1061,0.11350892,0,202302,False
532,213,0.11332546,0,202302,False
533,114,0.113056146,0,202302,False
534,1864,0.113018565,0,202302,False
535,1863,0.11262022,0,202302,False
536,1937,0.112618506,0,202302,False
537,2592,0.11252572,0,202302,False
538,2135,0.11250619,1,202302,False
539,191,0.11241099,0,202302,False
540,1552,0.11162954,1,202302,False
541,1773,0.1110596,0,202302,False
542,1083,0.11084451,1,202302,False
543,1302,0.11084451,0,202302,False
544,2395,0.11023657,0,202302,False
545,783,0.11023657,0,202302,False
546,1377,0.1096413,1,202302,False
547,103,0.1088996,1,202302,False
548,1468,0.108279645,0,202302,False
549,2506,0.10808685,1,202302,False
550,1236,0.108036,0,202302,False
551,700,0.10797097,0,202302,False
552,701,0.10771886,0,202302,False
553,1281,0.107491426,0,202302,False
554,996,0.10740176,0,202302,False
555,2169,0.10734747,0,202302,False
556,2640,0.107156955,0,202302,False
557,1282,0.10654035,0,202302,False
558,253,0.10654035,1,202302,False
559,2322,0.106453925,0,202302,False
560,208,0.10631049,0,202302,False
561,1178,0.10599993,0,202302,False
562,1217,0.10567791,0,202302,False
563,2541,0.10524691,0,202302,False
564,1005,0.10500857,0,202302,False
565,596,0.104652494,0,202302,False
566,668,0.10464601,0,202302,False
567,638,0.10432881,0,202302,False
568,586,0.10432205,0,202302,False
569,939,0.1041259,0,202302,False
570,742,0.10405749,0,202302,False
571,1141,0.10383874,0,202302,False
572,2638,0.103758834,0,202302,False
573,386,0.10373032,0,202302,False
574,1402,0.103462346,0,202302,False
575,538,0.103462346,0,202302,False
576,2522,0.103236794,0,202302,False
577,645,0.10298987,0,202302,False
578,804,0.102876544,0,202302,False
579,862,0.10282758,0,202302,False
580,605,0.10263107,0,202302,False
581,2118,0.102597594,0,202302,False
582,179,0.102531806,0,202302,False
583,361,0.102531806,0,202302,False
584,646,0.102531806,0,202302,False
585,1962,0.102147676,1,202302,False
586,2128,0.102147676,0,202302,False
587,311,0.10195221,0,202302,False
588,446,0.10181939,0,202302,False
589,2434,0.10113938,0,202302,False
590,255,0.1010154,0,202302,False
591,1347,0.10085668,0,202302,False
592,2309,0.10001777,0,202302,False
593,1286,0.09998669,0,202302,False
594,1894,0.09998669,0,202302,False
595,35,0.09998669,0,202302,False
596,1263,0.09993054,0,202302,False
597,222,0.09963252,0,202302,False
598,441,0.09957246,0,202302,False
599,1050,0.0994306,0,202302,False
600,1722,0.0994306,0,202302,False
601,376,0.0994306,0,202302,False
602,2160,0.09874184,0,202302,False
603,2655,0.09855552,0,202302,False
604,1364,0.09845622,0,202302,False
605,2447,0.0979972,0,202302,False
606,1157,0.0978542,0,202302,False
607,1405,0.09769225,1,202302,False
608,977,0.09769225,1,202302,False
609,1428,0.097305275,0,202302,False
610,2225,0.097305275,0,202302,False
611,2134,0.096826665,0,202302,False
612,402,0.096826665,0,202302,False
613,749,0.096826665,0,202302,False
614,1582,0.0965952,0,202302,False
615,1932,0.0965952,0,202302,False
616,706,0.0965952,0,202302,False
617,2270,0.096501246,0,202302,False
618,2807,0.096501246,0,202302,False
619,2207,0.09649664,0,202302,False
620,59,0.09641736,0,202302,False
621,766,0.09603432,0,202302,False
622,1785,0.0951976,0,202302,False
623,1238,0.09505567,0,202302,False
624,1936,0.09505567,0,202302,False
625,51,0.09496041,0,202302,False
626,2737,0.094583414,0,202302,False
627,1954,0.09439769,0,202302,False
628,1673,0.09394062,0,202302,False
629,1327,0.093864515,0,202302,False
630,743,0.09361655,0,202302,False
631,1038,0.093501985,0,202302,False
632,18,0.093501985,0,202302,False
633,1866,0.093501985,0,202302,False
634,188,0.093501985,0,202302,False
635,1151,0.09349636,0,202302,False
636,2700,0.09349636,0,202302,False
637,160,0.09314966,0,202302,False
638,2642,0.09300767,0,202302,False
639,2756,0.09283123,0,202302,False
640,2422,0.092733145,1,202302,False
641,101,0.09262155,0,202302,False
642,1233,0.09262155,0,202302,False
643,1545,0.09262155,0,202302,False
644,307,0.09262155,0,202302,False
645,190,0.09240477,0,202302,False
646,379,0.09240477,0,202302,False
647,1274,0.0920997,0,202302,False
648,177,0.092061326,0,202302,False
649,2734,0.092061326,0,202302,False
650,1296,0.09198676,0,202302,False
651,1215,0.09104647,0,202302,False
652,1991,0.09083602,0,202302,False
653,2273,0.09073098,2,202302,False
654,2181,0.09058769,0,202302,False
655,1639,0.09058042,0,202302,False
656,574,0.09058042,0,202302,False
657,469,0.09057675,0,202302,False
658,2482,0.090575814,0,202302,False
659,2702,0.09036867,0,202302,False
660,447,0.090084456,0,202302,False
661,1146,0.08995967,0,202302,False
662,1701,0.08995967,0,202302,False
663,2551,0.08979929,0,202302,False
664,1403,0.089712806,0,202302,False
665,786,0.089712806,0,202302,False
666,509,0.089323975,0,202302,False
667,1271,0.08922289,0,202302,False
668,712,0.0891725,0,202302,False
669,2405,0.088993005,0,202302,False
670,269,0.088993005,0,202302,False
671,2469,0.08865063,0,202302,False
672,2456,0.08839135,0,202302,False
673,1379,0.0882417,0,202302,False
674,769,0.0882417,0,202302,False
675,1705,0.08798919,0,202302,False
676,1495,0.08786246,0,202302,False
677,2304,0.08786246,0,202302,False
678,1730,0.08704594,0,202302,False
679,2586,0.08704594,0,202302,False
680,1707,0.086616725,0,202302,False
681,1737,0.086616725,0,202302,False
682,1859,0.086616725,0,202302,False
683,394,0.086616725,0,202302,False
684,2713,0.08585785,0,202302,False
685,1837,0.08513086,0,202302,False
686,909,0.084619254,0,202302,False
687,1485,0.08457343,0,202302,False
688,2828,0.08457343,0,202302,False
689,1516,0.084236465,0,202302,False
690,1980,0.084209554,0,202302,False
691,2120,0.08388072,0,202302,False
692,273,0.08388072,0,202302,False
693,2601,0.083732545,0,202302,False
694,1022,0.08372225,1,202302,False
695,2086,0.082647905,0,202302,False
696,320,0.082643285,1,202302,False
697,1464,0.08259729,0,202302,False
698,555,0.08239079,0,202302,False
699,1315,0.08236204,0,202302,False
700,2489,0.082306966,0,202302,False
701,2829,0.0818079,0,202302,False
702,1027,0.08180788,0,202302,False
703,1077,0.08180788,0,202302,False
704,1321,0.08180788,0,202302,False
705,1676,0.08180788,0,202302,False
706,1721,0.08180788,0,202302,False
707,1831,0.08180788,0,202302,False
708,2098,0.08180788,0,202302,False
709,2101,0.08180788,0,202302,False
710,2608,0.08180788,0,202302,False
711,2806,0.08180788,0,202302,False
712,299,0.08180788,0,202302,False
713,656,0.08180788,0,202302,False
714,740,0.08180788,0,202302,False
715,826,0.08180788,0,202302,False
716,1928,0.08173862,0,202302,False
717,2377,0.08173862,0,202302,False
718,2701,0.08173862,0,202302,False
719,921,0.08173862,0,202302,False
720,1742,0.08161915,0,202302,False
721,2263,0.08161915,0,202302,False
722,809,0.08159483,0,202302,False
723,2813,0.08154186,0,202302,False
724,1590,0.08121395,0,202302,False
725,2190,0.08089109,0,202302,False
726,2369,0.080863,1,202302,False
727,1476,0.08048794,0,202302,False
728,2799,0.07992964,1,202302,False
729,1772,0.07947163,0,202302,False
730,2536,0.07934342,0,202302,False
731,1789,0.079276174,0,202302,False
732,1266,0.07888714,0,202302,False
733,2792,0.07888714,0,202302,False
734,2072,0.078841776,0,202302,False
735,319,0.07847492,0,202302,False
736,967,0.07847492,0,202302,False
737,162,0.07834491,0,202302,False
738,1055,0.07816771,0,202302,False
739,2745,0.077916995,0,202302,False
740,1060,0.07785232,0,202302,False
741,2720,0.07770541,0,202302,False
742,1792,0.07734091,0,202302,False
743,219,0.07730664,0,202302,False
744,690,0.07713121,0,202302,False
745,814,0.07713121,0,202302,False
746,1581,0.076578304,0,202302,False
747,491,0.07611163,0,202302,False
748,2257,0.07574643,0,202302,False
749,1620,0.07542979,0,202302,False
750,1004,0.07507619,0,202302,False
751,1380,0.07507619,0,202302,False
752,1775,0.07507619,0,202302,False
753,1803,0.07507619,0,202302,False
754,2069,0.07507619,0,202302,False
755,2349,0.07507619,0,202302,False
756,245,0.07507619,0,202302,False
757,2716,0.07507619,1,202302,False
758,2749,0.07507619,0,202302,False
759,2754,0.07507619,0,202302,False
760,286,0.07507619,0,202302,False
761,560,0.07507619,0,202302,False
762,595,0.073763385,0,202302,False
763,1015,0.073674574,0,202302,False
764,496,0.07326281,0,202302,False
765,1585,0.072549835,0,202302,False
766,1609,0.072549835,0,202302,False
767,817,0.0721798,0,202302,False
768,481,0.07206215,0,202302,False
769,579,0.07206215,0,202302,False
770,66,0.071721524,0,202302,False
771,2478,0.070697516,0,202302,False
772,1914,0.070581235,0,202302,False
773,1941,0.07044614,0,202302,False
774,357,0.07034302,0,202302,False
775,406,0.07034302,0,202302,False
776,1537,0.07021938,0,202302,False
777,1878,0.070197016,0,202302,False
778,2715,0.06973309,0,202302,False
779,1210,0.068968445,0,202302,False
780,1546,0.068968445,0,202302,False
781,1816,0.068968445,0,202302,False
782,200,0.068968445,0,202302,False
783,684,0.06858204,0,202302,False
784,1623,0.068162516,0,202302,False
785,260,0.068162516,0,202302,False
786,2689,0.068162516,0,202302,False
787,463,0.068162516,0,202302,False
788,1355,0.06774877,0,202302,False
789,2581,0.06774877,0,202302,False
