Rank,grid_id,Predicted_Crime_Count,Actual_Crime_Count,Target_Period,Is_Highlighted
80,720,0.6170442,0,202303,False
81,893,0.61594427,1,202303,False
82,2071,0.6053877,0,202303,False
83,512,0.6039726,0,202303,False
84,148,0.5941268,0,202303,False
85,216,0.57828104,0,202303,False
86,113,0.571908,0,202303,False
87,1463,0.5704167,0,202303,False
88,1904,0.5604801,1,202303,False
89,227,0.552756,0,202303,False
90,1897,0.54958373,0,202303,False
91,1297,0.5419369,0,202303,False
92,1983,0.54079765,0,202303,False
93,1619,0.5301864,0,202303,False
94,593,0.5268714,0,202303,False
95,1744,0.52640283,1,202303,False
96,617,0.52066195,1,202303,False
97,1334,0.5122092,1,202303,False
98,2622,0.5102187,0,202303,False
99,88,0.49922818,0,202303,False
100,621,0.4988169,0,202303,False
101,2301,0.49590552,1,202303,False
102,1994,0.49452317,0,202303,False
103,2779,0.4930876,0,202303,False
104,879,0.49271083,0,202303,False
105,799,0.4903943,0,202303,False
106,1541,0.48984247,0,202303,False
107,2662,0.48895365,1,202303,False
108,1350,0.48513865,2,202303,False
109,2023,0.48353404,0,202303,False
110,53,0.4819708,1,202303,False
111,1578,0.48117667,1,202303,False
112,1679,0.4801522,0,202303,False
113,146,0.48005885,0,202303,False
114,41,0.47551286,1,202303,False
115,2717,0.47477144,0,202303,False
116,1909,0.47431874,0,202303,False
117,976,0.46892357,0,202303,False
118,2401,0.46570867,1,202303,False
119,419,0.46474493,0,202303,False
120,133,0.4635402,0,202303,False
121,459,0.46327704,0,202303,False
122,699,0.4599359,1,202303,False
123,849,0.45968896,0,202303,False
124,1156,0.45804715,0,202303,False
125,456,0.45721686,0,202303,False
126,1573,0.457038,1,202303,False
127,2384,0.4542346,1,202303,False
128,1931,0.45176667,0,202303,False
129,1258,0.44899374,0,202303,False
130,2010,0.4487722,1,202303,False
131,877,0.43629372,0,202303,False
132,1193,0.431239,0,202303,False
133,246,0.4241544,1,202303,False
134,71,0.42302102,0,202303,False
135,1135,0.42045468,1,202303,False
136,1411,0.42010695,4,202303,False
137,599,0.41917014,0,202303,False
138,1702,0.4188738,0,202303,False
139,1185,0.41726786,1,202303,False
140,2015,0.41212982,1,202303,False
141,2216,0.4109478,1,202303,False
142,1511,0.40761733,1,202303,False
143,2692,0.40368783,0,202303,False
144,891,0.40208855,0,202303,False
145,2014,0.4020419,0,202303,False
146,327,0.40189236,0,202303,False
147,28,0.39963645,0,202303,False
148,2721,0.39836705,0,202303,False
149,1787,0.39421654,1,202303,False
150,1530,0.39416605,0,202303,False
151,1393,0.3934139,2,202303,False
152,1756,0.3891691,0,202303,False
153,1262,0.38834274,0,202303,False
154,2675,0.3841651,0,202303,False
155,108,0.3830564,0,202303,False
156,2137,0.3824823,1,202303,False
157,2736,0.3733651,1,202303,False
158,653,0.37283787,0,202303,False
159,1167,0.37028044,0,202303,False
160,2020,0.36995977,2,202303,False
161,1606,0.36884487,2,202303,False
162,65,0.36812514,0,202303,False
163,2196,0.36425906,0,202303,False
164,2305,0.36373657,0,202303,False
165,1163,0.36194885,0,202303,False
166,2818,0.36062163,0,202303,False
167,2429,0.35641384,0,202303,False
168,2307,0.3530422,0,202303,False
169,792,0.3509522,0,202303,False
170,2798,0.34912753,0,202303,False
171,2107,0.3489256,1,202303,False
172,257,0.34556818,0,202303,False
173,582,0.34501827,0,202303,False
174,1877,0.34359175,0,202303,False
175,2768,0.3431561,0,202303,False
176,1796,0.33885366,0,202303,False
177,1250,0.33664364,0,202303,False
178,259,0.33622026,0,202303,False
179,1687,0.33535427,0,202303,False
180,2221,0.3339299,1,202303,False
181,1886,0.33392322,0,202303,False
182,27,0.33354867,1,202303,False
183,2379,0.32907856,0,202303,False
184,2083,0.32563108,1,202303,False
185,233,0.3225698,0,202303,False
186,2477,0.320984,0,202303,False
187,14,0.32040477,0,202303,False
188,2476,0.32022506,0,202303,False
189,97,0.31613624,1,202303,False
190,1891,0.31613338,0,202303,False
191,2661,0.3159256,0,202303,False
192,37,0.31418818,2,202303,False
193,945,0.31289715,0,202303,False
194,1458,0.30987233,1,202303,False
195,62,0.30925673,0,202303,False
196,2369,0.30913115,0,202303,False
197,691,0.30883494,0,202303,False
198,614,0.307212,1,202303,False
199,1777,0.3058545,0,202303,False
200,325,0.3048942,0,202303,False
201,1353,0.30482197,0,202303,False
202,2534,0.3039186,1,202303,False
203,2346,0.2992128,0,202303,False
204,1035,0.2991584,1,202303,False
205,1147,0.29738092,0,202303,False
206,1376,0.29585707,0,202303,False
207,898,0.290927,0,202303,False
208,1103,0.2874267,0,202303,False
209,1104,0.28733373,0,202303,False
210,1770,0.2859875,0,202303,False
211,1861,0.28594428,0,202303,False
212,293,0.28451872,1,202303,False
213,639,0.2832653,0,202303,False
214,761,0.28249782,0,202303,False
215,689,0.28139496,0,202303,False
216,992,0.28103417,0,202303,False
217,935,0.27998078,0,202303,False
218,2152,0.27973032,0,202303,False
219,2542,0.27885896,3,202303,False
220,1471,0.27876866,2,202303,False
221,897,0.2783289,0,202303,False
222,505,0.27659887,0,202303,False
223,168,0.27550164,0,202303,False
224,119,0.27534807,1,202303,False
225,736,0.27259094,1,202303,False
226,192,0.272412,1,202303,False
227,2278,0.2718997,0,202303,False
228,2334,0.2698143,1,202303,False
229,444,0.26932827,0,202303,False
230,127,0.26752353,2,202303,False
231,1045,0.2665246,0,202303,False
232,2276,0.26519418,0,202303,False
233,2413,0.26464945,0,202303,False
234,1385,0.26449943,0,202303,False
235,721,0.2627071,1,202303,False
236,523,0.26242673,0,202303,False
237,1036,0.2623624,1,202303,False
238,99,0.2621814,0,202303,False
239,710,0.2617848,1,202303,False
240,901,0.2607845,1,202303,False
241,2009,0.2593494,0,202303,False
242,2728,0.25872976,0,202303,False
243,2153,0.25864017,2,202303,False
244,61,0.25748044,0,202303,False
245,2273,0.25720936,0,202303,False
246,369,0.2570073,1,202303,False
247,2048,0.25552577,0,202303,False
248,480,0.2527644,1,202303,False
249,2037,0.25267202,0,202303,False
250,1966,0.25091624,0,202303,False
251,87,0.25020283,0,202303,False
252,1912,0.24836875,1,202303,False
253,1064,0.24774688,0,202303,False
254,2647,0.24476942,0,202303,False
255,1580,0.24433933,0,202303,False
256,612,0.24313302,0,202303,False
257,1020,0.24233478,0,202303,False
258,2033,0.24062146,0,202303,False
259,1098,0.23745865,0,202303,False
260,2605,0.23715517,0,202303,False
261,2597,0.23567317,0,202303,False
262,784,0.23563579,0,202303,False
263,315,0.23494944,0,202303,False
264,943,0.23352435,0,202303,False
265,2506,0.23349866,0,202303,False
266,1549,0.23322669,0,202303,False
267,1317,0.23283076,1,202303,False
268,428,0.22919944,0,202303,False
269,2440,0.22916816,1,202303,False
270,1115,0.22888213,1,202303,False
271,2345,0.22747973,0,202303,False
272,2786,0.2261924,0,202303,False
273,2193,0.22606139,1,202303,False
274,590,0.22586887,0,202303,False
275,955,0.22417776,1,202303,False
276,56,0.22310966,0,202303,False
277,1855,0.22242054,1,202303,False
278,2303,0.22227111,0,202303,False
279,1289,0.22149284,0,202303,False
280,1521,0.22122708,0,202303,False
281,529,0.22058299,3,202303,False
282,597,0.22018486,0,202303,False
283,958,0.2192204,0,202303,False
284,654,0.21790819,0,202303,False
285,1587,0.21789229,2,202303,False
286,207,0.21784568,0,202303,False
287,1939,0.21719386,0,202303,False
288,2536,0.21661402,0,202303,False
289,2494,0.2163836,0,202303,False
290,1763,0.2158404,0,202303,False
291,541,0.21491963,0,202303,False
292,1554,0.2123693,1,202303,False
293,2421,0.21203122,0,202303,False
294,2737,0.20945764,0,202303,False
295,993,0.20838015,0,202303,False
296,2205,0.20833564,1,202303,False
297,2337,0.20758033,0,202303,False
298,363,0.20614065,0,202303,False
299,2340,0.2060698,0,202303,False
300,13,0.20588851,0,202303,False
301,1201,0.20521699,0,202303,False
302,561,0.20269364,0,202303,False
303,2441,0.20088303,0,202303,False
304,2656,0.20080723,0,202303,False
305,118,0.2002117,0,202303,False
306,2732,0.1998002,0,202303,False
307,2415,0.19769366,0,202303,False
308,1466,0.19661993,0,202303,False
309,1032,0.19652438,0,202303,False
310,388,0.19642441,0,202303,False
311,52,0.19593744,0,202303,False
312,2738,0.19562292,0,202303,False
313,2358,0.19468565,0,202303,False
314,213,0.19460925,0,202303,False
315,1776,0.194132,0,202303,False
316,1279,0.19361088,0,202303,False
317,649,0.19236098,0,202303,False
318,1171,0.19216567,0,202303,False
319,1766,0.19128296,0,202303,False
320,2135,0.19124761,0,202303,False
321,1081,0.19044848,0,202303,False
322,977,0.18938196,0,202303,False
323,332,0.18909985,0,202303,False
324,290,0.18837982,0,202303,False
325,902,0.18735132,0,202303,False
326,2540,0.18547851,0,202303,False
327,900,0.18308449,1,202303,False
328,2691,0.18265791,0,202303,False
329,2632,0.18224794,1,202303,False
330,157,0.1815193,1,202303,False
331,714,0.18147518,0,202303,False
332,434,0.18039805,0,202303,False
333,45,0.17956871,2,202303,False
334,1583,0.17941052,1,202303,False
335,982,0.17853744,1,202303,False
336,1637,0.17805964,0,202303,False
337,2668,0.17720582,0,202303,False
338,2432,0.17601933,0,202303,False
339,2355,0.17595571,0,202303,False
340,107,0.17592233,1,202303,False
341,114,0.17539236,0,202303,False
342,2475,0.17437111,0,202303,False
343,2403,0.17411575,0,202303,False
344,1802,0.17327332,2,202303,False
345,2235,0.17297265,0,202303,False
346,1442,0.17279638,0,202303,False
347,356,0.17243963,0,202303,False
348,530,0.17150103,0,202303,False
349,920,0.17111239,0,202303,False
350,2723,0.1708506,0,202303,False
351,2734,0.17083699,0,202303,False
352,1908,0.168461,0,202303,False
353,2038,0.16815296,0,202303,False
354,1678,0.16677329,0,202303,False
355,1552,0.16673268,0,202303,False
356,231,0.16601856,0,202303,False
357,1907,0.16597359,0,202303,False
358,956,0.16490497,0,202303,False
359,1945,0.16370483,0,202303,False
360,1129,0.16322431,0,202303,False
361,1913,0.16304892,2,202303,False
362,876,0.16266552,1,202303,False
363,1764,0.16230822,0,202303,False
364,417,0.16205089,0,202303,False
365,42,0.16001368,0,202303,False
366,1093,0.15960786,0,202303,False
367,1534,0.15924606,0,202303,False
368,1226,0.15775147,0,202303,False
369,555,0.1571641,0,202303,False
370,2826,0.15710767,0,202303,False
371,1639,0.15624914,0,202303,False
372,1847,0.1554225,1,202303,False
373,1022,0.15514109,0,202303,False
374,1723,0.15505598,0,202303,False
375,2674,0.15498352,0,202303,False
376,1686,0.15466344,0,202303,False
377,50,0.15333076,1,202303,False
378,485,0.15198001,0,202303,False
379,660,0.15175976,1,202303,False
380,728,0.15116559,0,202303,False
381,2225,0.15089749,0,202303,False
382,1341,0.15074328,0,202303,False
383,1589,0.15041594,0,202303,False
384,1225,0.14949133,0,202303,False
385,1255,0.14913824,0,202303,False
386,2206,0.1479022,0,202303,False
387,2347,0.14786035,0,202303,False
388,2190,0.1477063,0,202303,False
389,1867,0.14761522,1,202303,False
390,2309,0.14685142,0,202303,False
391,159,0.14674191,0,202303,False
392,1039,0.14658442,0,202303,False
393,2315,0.14643274,1,202303,False
394,1558,0.14486508,0,202303,False
395,1405,0.14470036,0,202303,False
396,2604,0.14442156,0,202303,False
397,1673,0.1439382,0,202303,False
398,858,0.14305642,0,202303,False
399,1283,0.14304902,1,202303,False
400,1881,0.14117807,0,202303,False
401,1594,0.1410525,0,202303,False
402,1956,0.14070256,0,202303,False
403,103,0.14038277,0,202303,False
404,228,0.14005959,0,202303,False
405,2438,0.1396614,0,202303,False
406,361,0.139522,0,202303,False
407,1437,0.13865682,0,202303,False
408,1468,0.13857374,0,202303,False
409,2665,0.13775434,0,202303,False
410,914,0.13758366,1,202303,False
411,870,0.13681832,0,202303,False
412,2173,0.1358236,0,202303,False
413,2436,0.13566735,0,202303,False
414,1455,0.13558461,0,202303,False
415,1871,0.13496932,0,202303,False
416,1937,0.13481975,0,202303,False
417,2561,0.13392445,0,202303,False
418,580,0.13364482,0,202303,False
419,1342,0.13349667,0,202303,False
420,1685,0.13337071,1,202303,False
421,2269,0.13317588,0,202303,False
422,299,0.1330569,0,202303,False
423,882,0.13285638,0,202303,False
424,1984,0.13276632,0,202303,False
425,1278,0.13266589,0,202303,False
426,1960,0.1318959,0,202303,False
427,809,0.1313145,0,202303,False
428,248,0.130597,0,202303,False
429,274,0.13023874,0,202303,False
430,2241,0.13006836,0,202303,False
431,2771,0.1298366,0,202303,False
432,446,0.1294834,1,202303,False
433,1315,0.12849315,0,202303,False
434,1005,0.12805869,0,202303,False
435,682,0.12745298,0,202303,False
436,2752,0.12573113,0,202303,False
437,1839,0.12507315,0,202303,False
438,1841,0.12493961,0,202303,False
439,1047,0.12461183,0,202303,False
440,838,0.12461183,0,202303,False
441,2504,0.12422053,0,202303,False
442,463,0.12386886,1,202303,False
443,2799,0.12354691,0,202303,False
444,925,0.12354691,0,202303,False
445,1532,0.12348597,0,202303,False
446,2326,0.12329653,0,202303,False
447,1236,0.122975424,0,202303,False
448,1146,0.12108266,0,202303,False
449,1742,0.12099675,2,202303,False
450,1585,0.12082052,0,202303,False
451,2804,0.119737536,0,202303,False
452,1061,0.119550064,0,202303,False
453,1576,0.11947869,0,202303,False
454,2616,0.11884451,0,202303,False
455,2252,0.117772676,0,202303,False
456,2025,0.117370315,0,202303,False
457,595,0.11722617,0,202303,False
458,645,0.117133364,0,202303,False
459,2248,0.117127955,0,202303,False
460,526,0.11647235,0,202303,False
461,1837,0.11639589,0,202303,False
462,1090,0.11553125,0,202303,False
463,850,0.115363576,2,202303,False
464,783,0.11512314,0,202303,False
465,2756,0.11495641,0,202303,False
466,187,0.11483014,0,202303,False
467,457,0.11468762,0,202303,False
468,1140,0.11424509,0,202303,False
469,1574,0.11415025,0,202303,False
470,2541,0.11415025,0,202303,False
471,349,0.11415025,0,202303,False
472,1242,0.1141419,0,202303,False
473,2073,0.1137719,1,202303,False
474,2773,0.11362663,0,202303,False
475,2156,0.11255603,0,202303,False
476,2712,0.112335905,0,202303,False
477,2623,0.111805655,0,202303,False
478,1750,0.111772195,0,202303,False
479,820,0.111310035,0,202303,False
480,2533,0.1110596,0,202303,False
481,2602,0.1110596,0,202303,False
482,1364,0.11099534,0,202303,False
483,2263,0.110355414,1,202303,False
484,2645,0.11013123,0,202303,False
485,2787,0.109615564,0,202303,False
486,2669,0.10931374,0,202303,False
487,2027,0.108828165,0,202303,False
488,1033,0.108755134,0,202303,False
489,253,0.10862378,2,202303,False
490,1054,0.10856631,0,202303,False
491,277,0.10793692,0,202303,False
492,219,0.10771537,0,202303,False
493,670,0.10740176,0,202303,False
494,439,0.10734747,0,202303,False
495,123,0.107287124,1,202303,False
496,676,0.10667326,1,202303,False
497,1705,0.1066664,0,202303,False
498,229,0.10654035,0,202303,False
499,2003,0.10637129,1,202303,False
500,2084,0.106212884,0,202303,False
501,413,0.106018685,0,202303,False
502,978,0.10597871,0,202303,False
503,2747,0.10542248,0,202303,False
504,1426,0.10524691,0,202303,False
505,2422,0.10524691,0,202303,False
506,671,0.104725525,0,202303,False
507,1486,0.10405749,0,202303,False
508,1217,0.103948236,0,202303,False
509,1379,0.103661075,0,202303,False
510,769,0.103661075,0,202303,False
511,1390,0.103612475,0,202303,False
512,2163,0.10358542,0,202303,False
513,2716,0.10358542,0,202303,False
514,2829,0.10346235,1,202303,False
515,1859,0.103462346,0,202303,False
516,2257,0.103462346,0,202303,False
517,1083,0.10331607,0,202303,False
518,1245,0.10331607,0,202303,False
519,1699,0.10282701,0,202303,False
520,697,0.10282701,0,202303,False
521,887,0.10282701,0,202303,False
522,894,0.10282701,0,202303,False
523,782,0.102791175,0,202303,False
524,684,0.102724016,0,202303,False
525,1635,0.10266399,0,202303,False
526,1136,0.102531806,0,202303,False
527,1537,0.102531806,0,202303,False
528,1864,0.102531806,1,202303,False
529,1792,0.1023303,0,202303,False
530,2683,0.102223694,0,202303,False
531,1670,0.10195221,0,202303,False
532,182,0.1015999,0,202303,False
533,1183,0.1013186,0,202303,False
534,1634,0.1010154,0,202303,False
535,59,0.10076165,0,202303,False
536,1386,0.09998669,0,202303,False
537,1878,0.09998669,0,202303,False
538,453,0.09988479,0,202303,False
539,2518,0.09984644,0,202303,False
540,2119,0.099552825,0,202303,False
541,1182,0.0994306,0,202303,False
542,1941,0.0994306,0,202303,False
543,30,0.09941889,0,202303,False
544,1133,0.09860192,0,202303,False
545,2445,0.098594874,0,202303,False
546,817,0.09852001,0,202303,False
547,2154,0.098199345,1,202303,False
548,674,0.098199345,0,202303,False
549,173,0.0974537,0,202303,False
550,1991,0.0974537,1,202303,False
551,2578,0.0974537,0,202303,False
552,1055,0.097305275,0,202303,False
553,328,0.0965952,0,202303,False
554,381,0.09643628,0,202303,False
555,818,0.09622964,0,202303,False
556,2247,0.09609519,0,202303,False
557,370,0.09609519,0,202303,False
558,1269,0.09592698,0,202303,False
559,1281,0.09558977,0,202303,False
560,2280,0.095310465,0,202303,False
561,1842,0.0951976,0,202303,False
562,1921,0.09510164,0,202303,False
563,1701,0.09505567,0,202303,False
564,179,0.09496041,0,202303,False
565,2254,0.09496041,0,202303,False
566,646,0.09496041,0,202303,False
567,2660,0.09422867,1,202303,False
568,1893,0.094193205,0,202303,False
569,563,0.093582116,0,202303,False
570,1266,0.09349636,0,202303,False
571,2638,0.09349636,0,202303,False
572,265,0.09301448,0,202303,False
573,1194,0.092897326,0,202303,False
574,1428,0.092897326,0,202303,False
575,1233,0.09262155,0,202303,False
576,712,0.092486426,0,202303,False
577,1444,0.09198676,0,202303,False
578,2250,0.09198676,0,202303,False
579,318,0.09198676,0,202303,False
580,2447,0.09183112,0,202303,False
581,77,0.09166921,0,202303,False
582,1710,0.09083602,0,202303,False
583,2160,0.090661086,0,202303,False
584,175,0.090656176,0,202303,False
585,501,0.09062059,0,202303,False
586,996,0.09058769,0,202303,False
587,1144,0.09058042,0,202303,False
588,927,0.09058042,0,202303,False
589,1762,0.09057795,0,202303,False
590,202,0.090575814,0,202303,False
591,951,0.090575814,0,202303,False
592,1789,0.09048966,0,202303,False
593,2331,0.09047675,0,202303,False
594,2482,0.08946139,0,202303,False
595,1302,0.089323975,0,202303,False
596,1863,0.08922289,0,202303,False
597,386,0.0891725,0,202303,False
598,258,0.08879754,0,202303,False
599,1002,0.08868332,0,202303,False
600,2394,0.08865063,0,202303,False
601,885,0.088538356,0,202303,False
602,702,0.08814805,0,202303,False
603,514,0.087959185,0,202303,False
604,651,0.08788577,1,202303,False
605,1741,0.08704594,0,202303,False
606,2655,0.08704594,0,202303,False
607,2467,0.085930035,0,202303,False
608,586,0.08540904,0,202303,False
609,1203,0.08509584,0,202303,False
610,1417,0.08509584,0,202303,False
611,2609,0.084859036,0,202303,False
612,373,0.08472657,0,202303,False
613,2687,0.084619254,0,202303,False
614,1408,0.08457343,0,202303,False
615,2159,0.08438799,0,202303,False
616,2213,0.084236465,0,202303,False
617,843,0.084236465,0,202303,False
618,2322,0.084209554,0,202303,False
619,2762,0.08396521,0,202303,False
620,1206,0.08388072,0,202303,False
621,1684,0.08388072,0,202303,False
622,1261,0.08382789,0,202303,False
623,862,0.08382789,0,202303,False
624,1477,0.08358569,1,202303,False
625,989,0.08342378,1,202303,False
626,2031,0.08310969,0,202303,False
627,1495,0.082653925,0,202303,False
628,1729,0.082653925,0,202303,False
629,1330,0.082643285,0,202303,False
630,2395,0.08259729,0,202303,False
631,1058,0.08180788,0,202303,False
632,1592,0.08180788,0,202303,False
633,1965,0.08180788,0,202303,False
634,2724,0.08180788,0,202303,False
635,656,0.08180788,0,202303,False
636,675,0.08180788,0,202303,False
637,863,0.08180788,0,202303,False
638,156,0.08173862,0,202303,False
639,1728,0.08173862,0,202303,False
640,596,0.08173862,0,202303,False
641,655,0.08173862,0,202303,False
642,546,0.08159483,2,202303,False
643,1609,0.08144708,0,202303,False
644,1914,0.081403375,0,202303,False
645,2274,0.08128835,0,202303,False
646,334,0.08128835,0,202303,False
647,469,0.08128835,0,202303,False
648,2096,0.08121395,0,202303,False
649,1092,0.08103742,0,202303,False
650,166,0.08089109,0,202303,False
651,481,0.08089109,0,202303,False
652,535,0.08089109,0,202303,False
653,579,0.08089109,1,202303,False
654,700,0.07992964,0,202303,False
655,1620,0.07983727,0,202303,False
656,2544,0.07977025,0,202303,False
657,311,0.0795404,0,202303,False
658,1211,0.07947163,2,202303,False
659,321,0.07934342,0,202303,False
660,1356,0.079276174,0,202303,False
661,2469,0.079276174,0,202303,False
662,1263,0.079250544,0,202303,False
663,313,0.079250544,0,202303,False
664,1590,0.07923558,0,202303,False
665,2317,0.07888714,1,202303,False
666,1232,0.078841776,0,202303,False
667,319,0.07847492,0,202303,False
668,668,0.07847492,0,202303,False
669,749,0.07843347,0,202303,False
670,1151,0.07834491,0,202303,False
671,2133,0.07831028,0,202303,False
672,2136,0.07781764,0,202303,False
673,2785,0.07781764,0,202303,False
674,2744,0.07770541,0,202303,False
675,2481,0.077349596,0,202303,False
676,2715,0.077349596,0,202303,False
677,1811,0.07659915,1,202303,False
678,2085,0.07659915,0,202303,False
679,2391,0.07659915,1,202303,False
680,1017,0.07611163,0,202303,False
681,320,0.07549217,0,202303,False
682,600,0.075102895,0,202303,False
683,1025,0.07507619,0,202303,False
684,1076,0.07507619,0,202303,False
685,1102,0.07507619,0,202303,False
686,1954,0.07507619,0,202303,False
687,20,0.07507619,0,202303,False
688,2121,0.07507619,0,202303,False
689,2189,0.07507619,0,202303,False
690,25,0.07507619,0,202303,False
691,2551,0.07507619,0,202303,False
692,2608,0.07507619,0,202303,False
693,284,0.07507619,0,202303,False
694,54,0.07507619,0,202303,False
695,650,0.07507619,0,202303,False
696,823,0.07507619,0,202303,False
697,973,0.07507619,0,202303,False
698,1919,0.073763385,0,202303,False
699,1296,0.073684126,0,202303,False
700,2586,0.07262595,2,202303,False
701,2118,0.072558515,1,202303,False
702,1993,0.071721524,0,202303,False
703,2214,0.071670786,0,202303,False
704,1239,0.07109338,0,202303,False
705,2181,0.070581235,0,202303,False
706,2472,0.070581235,0,202303,False
707,1749,0.07055447,0,202303,False
708,2720,0.07034302,0,202303,False
709,1523,0.07021938,0,202303,False
710,2709,0.07021938,0,202303,False
711,2592,0.070197016,0,202303,False
712,76,0.070197016,0,202303,False
713,110,0.069937736,0,202303,False
714,2113,0.06938562,0,202303,False
715,2210,0.069263354,0,202303,False
716,2761,0.06920847,0,202303,False
717,1072,0.068968445,1,202303,False
718,1355,0.068968445,0,202303,False
719,169,0.068968445,0,202303,False
720,1272,0.06859451,0,202303,False
721,2192,0.06858204,0,202303,False
722,222,0.06858204,1,202303,False
723,357,0.06858204,0,202303,False
724,406,0.06858204,0,202303,False
725,101,0.068162516,0,202303,False
726,1628,0.068162516,0,202303,False
727,2419,0.068162516,0,202303,False
728,816,0.068162516,0,202303,False
729,906,0.06794098,0,202303,False
730,1485,0.06774877,1,202303,False
731,968,0.067534074,0,202303,False
732,2702,0.066684216,0,202303,False
733,1546,0.06637879,0,202303,False
734,1149,0.066274166,0,202303,False
735,1409,0.066274166,0,202303,False
736,15,0.066274166,0,202303,False
737,1717,0.066274166,0,202303,False
738,1846,0.066274166,0,202303,False
739,2100,0.066274166,0,202303,False
740,2399,0.066274166,0,202303,False
741,2406,0.066274166,0,202303,False
742,2452,0.066274166,0,202303,False
743,250,0.066274166,1,202303,False
744,2529,0.066274166,0,202303,False
745,2573,0.066274166,0,202303,False
746,2642,0.066274166,0,202303,False
747,2644,0.066274166,0,202303,False
748,2746,0.066274166,0,202303,False
749,340,0.066274166,0,202303,False
750,494,0.066274166,0,202303,False
751,618,0.066274166,0,202303,False
752,636,0.066274166,0,202303,False
753,738,0.066274166,0,202303,False
754,763,0.066274166,0,202303,False
755,778,0.066274166,0,202303,False
756,909,0.066274166,0,202303,False
757,1375,0.06606757,0,202303,False
758,164,0.06606757,0,202303,False
759,2169,0.06606757,0,202303,False
760,2256,0.06606757,0,202303,False
761,2270,0.06606757,0,202303,False
762,2383,0.06606757,0,202303,False
763,2776,0.06606757,0,202303,False
764,2807,0.06606757,0,202303,False
765,436,0.06606757,0,202303,False
766,741,0.06606757,0,202303,False
767,939,0.06601259,0,202303,False
768,1044,0.065505534,0,202303,False
769,330,0.06546244,0,202303,False
770,766,0.06492729,0,202303,False
771,1011,0.064897135,0,202303,False
772,1087,0.064897135,0,202303,False
773,1775,0.064897135,1,202303,False
774,1828,0.064897135,0,202303,False
775,2129,0.064897135,0,202303,False
776,2333,0.064897135,0,202303,False
777,2378,0.064897135,0,202303,False
778,2434,0.064897135,0,202303,False
779,2502,0.064897135,0,202303,False
780,2588,0.064897135,0,202303,False
781,264,0.064897135,0,202303,False
782,276,0.064897135,0,202303,False
783,308,0.064897135,0,202303,False
784,376,0.064897135,0,202303,False
785,601,0.064897135,0,202303,False
786,733,0.064897135,0,202303,False
787,75,0.064897135,0,202303,False
788,800,0.064897135,0,202303,False
789,826,0.064897135,0,202303,False
